province,name_of_institution,dli_number,city,campuses,offers_pgwp_programs,PGWP_Tag,extraction_date
Ontario,triOS College Business Technology Healthcare Inc.,O19361101002,Windsor,Windsor Campus,No,No,2023-04-26 22:29:09.112874
Ontario,triOS College Business Technology Healthcare Inc. (Scarborough),O19361101002,Toronto,"Scarborough Campus, Toronto Campus",No,No,2023-04-26 22:29:09.112874
Ontario,Collège Boréal,O19395678039,Ottawa,Université Saint-Paul University,Yes,Yes,2023-04-26 22:29:09.112874
Ontario,CTS Canadian Career College,O244926829077,Sault Ste. Marie,Sault Ste. Marie,No,No,2023-04-26 22:29:09.112874
Ontario,CTS Canadian Career College,O244926829077,Barrie,Barrie,No,No,2023-04-26 22:29:09.112874
Ontario,International Centre for English for Academic Preparation Inc.,O136931269542,London,London,No,No,2023-04-26 22:29:09.112874
Ontario,Native Education and Training College (NETC),O267787680722,North Bay,North Bay,No,No,2023-04-26 22:29:09.112874
Ontario,Empire College Canada of Health and Business Inc.,O153036154032,Brampton,Brampton,No,No,2023-04-26 22:29:09.112874
Quebec,Académie de l’entrepreneurship,O19338214982,Montréal,Montréal,Details,With Limitations,2023-04-26 22:29:09.112874
Quebec,Collège IFly inc,O152503597702,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Veritas College of Technology inc.,O151271718312,Montreal,Montreal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Collège MultiHexa Saguenay Lac Saint-Jean,O19338390153,Montreal,Montreal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Institut Élite de Montréal,O270910347756,Longueuil,Longueuil,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École supérieure internationale de Montréal,O267702015932,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École Pivaut Montréal Inc,O264360756642,Montreal,Montreal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École hôtelière de la Montérégie,O142824336652,Longueuil,Longueuil,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Collège Kensley,O265645296910,Montréal,Québec,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Campus d'effets visuels Inc,O142870681702,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre de formation des métiers de Verdun,O260779618762,Verdun,Verdun,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Collège Milestone,O259228258052,Brossard,Brossard,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Académie de beauté Gordon-Robertson,O246872714018,Beaconsfield,Beaconsfield,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Académie de l’entrepreneurship,O19338214982,Longueuil,Longueuil,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Académie des pompiers,O246874709166,Mirabel,Mirabel,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Collège Avalon (anciennement Académie du savoir),O123445819232,"Montréal, Québec","Montréal, Québec",Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Agrinova,O19359010241,Alma,Alma,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Air Richelieu,O212472259601,Longeuil,Longeuil,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Atelier-école Les Cèdres,O246875390901,Les Cèdres,Les Cèdres,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Aviron Québec Collège Technique,O246875391161,Québec,Québec,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Biopterre - Centre de développement des bioproduits,O19359010254,La Pocatière,La Pocatière,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Bishop’s University,O19359010995,Sherbrooke,Sherbrooke,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Campus Notre-Dame-de-Foy,O19358463051,Saint-Augustin-de-Desmaures,Saint-Augustin-de-Desmaures,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Cargair ltée,O117370284412,Longueuil,Longueuil,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Carrefour Formation Mauricie formation professionnelle,O246875758063,Shawinigan,Shawinigan,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Cégep André-Laurendeau,O19359201356,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Beauce-Appalaches,O19359201381,Saint-Georges,Saint-Georges,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep d’Ahuntsic,O19359201331,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Baie-Comeau,O19359201369,Baie-Comeau,Baie-Comeau,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Bois-de-Boulogne,O19359201394,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Chicoutimi,O19359201420,Saguenay,Saguenay,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Drummondville,O19359201445,Drummondville,Drummondville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Granby-Haute-Yamaska,O19359201538,Granby,Granby,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Jonquière,O19359201614,Saguenay,Saguenay,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de l’Abitibi-Témiscamingue,O19359201318,Rouyn-Noranda,Rouyn-Noranda,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Cégep de l’Outaouais,O19359201757,Gatineau,Gatineau,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Cégep de la Gaspésie et des Îles,O19359201512,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de la Gaspésie et des Îles,O19359201512,Gaspé,Gaspé,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de La Pocatière,O19359201640,La Pocatière,La Pocatière,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Lévis-Lauzon,O19359201666,Lévis,Lévis,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Maisonneuve,O19359201705,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Matane,O19359201731,Matane,Matane,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Rimouski,O19359201769,Rimouski,Rimouski,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Rivière-du-Loup,O19359201780,Rivière-du-Loup,Rivière-du-Loup,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Rosemont,O19359201793,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Sainte-Foy,O19359201485,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Saint-Jérôme,O19359201588,Saint-Jérôme,Saint-Jérôme,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Saint-Laurent,O19359201653,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Sept-Îles,O19359201806,Sept-Îles,Sept-Îles,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Sherbrooke,O19359201832,Sherbrooke,Sherbrooke,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Sorel-Tracy,O19359201845,Sorel-Tracy,Sorel-Tracy,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de St-Félicien,O19359201472,Saint-Félicien,Saint-Félicien,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de St-Hyacinthe,O19359201564,Saint-Hyacinthe,Saint-Hyacinthe,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Thetford,O19359201858,Thetford Mines,Thetford Mines,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Trois-Rivières,O19359201871,Trois-Rivières,Trois-Rivières,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Valleyfield,O19359201884,Salaberry-de-Valleyfield,Salaberry-de-Valleyfield,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep de Victoriaville,O19359201910,Victoriaville,Victoriaville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep du Vieux Montréal,O19359201923,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Édouard Montpetit,O19359201458,Longueuil,Longueuil,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep François-Xavier Garneau,O19359201499,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Gérald-Godin,O19359201525,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep John Abbott,O19359201601,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Limoilou,O19359201678,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Lionel Groulx,O19359201692,Sainte-Thérèse,Sainte-Thérèse,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Marie-Victorin,O19359201717,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Montmorency,O19359201744,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep régional de Lanaudière,O19359201627,Repentigny,Repentigny,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Cégep Saint-Jean-sur-Richelieu,O19359201577,Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre collégial de transfert technologique en optique-photonique OPTECH,O19359010767,La Pocatière,La Pocatière,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’éducation aux adultes et communautaire Huntingdon,O246876157216,Huntingdon,Huntingdon,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre d’éducation des adultes de l’Accore (FP),O246876157481,Châteauguay,Châteauguay,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre d’éducation des adultes du Goéland (FP),O246876401906,La Prairie,La Prairie,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre d’éducation professionnelle de Listuguj,O246876402140,Pointe-à-la-Croix,Pointe-à-la-Croix,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre d’éducation professionnelle de New Richmond,O246876402513,New Richmond,New Richmond,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre d’électrotechnologie Pearson,O246881963996,Lachine,Lachine,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre d’enseignement et de recherche en foresterie de Ste-Foy inc.,O19359010316,Quebec,Quebec,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre d’étude en responsabilité sociale et écocitoyenneté (CÉRSÉ),O19359010329,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’études commerciales Shadd,O246881964066,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’études en procédés chimiques du Québec (CÉPROCQ),O19359010304,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’études professionnelles,O246881964131,Saint-Jérôme,Saint-Jérôme,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’excellence en formation industrielle,O246881964146,Windsor,Windsor,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’expérimentation et de développement en forêt boréale (CEDFOB),O19359010291,Baie-Comeau,Baie-Comeau,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’initiation à la recherche et d’aide au développement durable (CIRADD),O19359010407,Carleton-sur-Mer,Carleton-sur-Mer,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’innovation en microélectronique du Québec (CIMEQ),O19359010355,Sainte-Thérèse,Sainte-Thérèse,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre d’innovation sociale en agriculture,O19359010420,Victoriaville,Victoriaville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de carrières Saint Pius X,O246875758438,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de développement des compétences Laurier,O246875965662,Lachute,Lachute,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de développement des compétences Laurier,O246875965662,Laval,Pont-Viau,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de développement des compétences Laurier,O246875965662,Repentigny,Repentigny,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de développement des compétences Laurier,O246875965662,Saint-Eustache,Saint-Eustache,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de développement des composites du Québec (CDCQ),O19359010279,Saint-Jérôme,Saint-Jérôme,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation agricole,O246876616749,Saint-Anselme,Saint-Anselme,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation agricole de Mirabel,O246876616844,Mirabel,Mirabel,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation Compétence-de-la-Rive-Sud (FP),O246876616939,La Prairie,La Prairie,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation Compétences-2000,O246876617024,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation continue de Val d’Or,O246876617230,Val-d’Or,Val-d’Or,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre de formation continue Pontiac,O246876617355,Shawville,Shawville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation des Bâtisseurs,O246876617390,Sainte-Marie,Sainte-Marie,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation des Métiers de l’Acier,O246876796895,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre de formation des Nouvelles-Technologies,O246876797012,Sainte-Thérèse,Sainte-Thérèse,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation du transport routier de Saint-Jérôme,O246876797059,Mirabel,Mirabel,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation en mécanique de véhicules lourds,O246876797184,Lévis,Lévis,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation en métallurgie de Laval,O246876797489,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation en montage de lignes,O246876985654,Lévis,Lévis,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation en transport de Charlesbourg,O246876985769,Québec,Québec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation générale aux adultes - Campus de Brome-Missisquoi,O246875391505,Cowansville,Cowansville,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre de formation Harricana,O246876985845,Amos,Amos,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation horticole de Laval,O246876985953,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation Le Chantier,O246876986019,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle,O246877185664,Havre-Saint-Pierre,Havre-Saint-Pierre,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle - Campus de Brome-Missisquoi,O246877856021,Cowansville,Cowansville,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle CSSMI-CSSWL,O133891420452,St-Eustache,St-Eustache,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle - Édifice André-Jacob - Pavillon des Rives - Pavillon des Baies,O246880671219,Baie-Comeau,Baie-Comeau,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle (Paspébiac-Bonaventure),O246881575918,Bonaventure,Bonaventure,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle 24-Juin,O246877185894,Sherbrooke,Sherbrooke,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle A.-W.-Gagné,O246877186029,Sept-Îles,Sept-Îles,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle ACCESS,O246877185939,Saint-Lambert,Saint-Lambert,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Alma,O246877185954,Alma,Alma,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Anchor,O246877185969,New Carlisle,New Carlisle,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle André-Morissette,O246877185984,Plessisville,Plessisville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Anjou,O246877185999,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Antoine-de-Saint-Exupéry,O246877186014,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Bel-Avenir,O246877186054,Trois-Rivières,Trois-Rivières,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Bernard-Gariépy,O246877186069,Sorel-Tracy,Sorel-Tracy,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Calixa-Lavallée,O246877855844,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Chanoine-Armand-Racicot,O246877856046,Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,Yes,Yes,2023-04-26 22:29:09.112874
